text,company,label
"Should I really go for a three year contract and get an iphone... I wish they didn't bully everyone into ridiculously long contracts 
",,-1
"@haygurl I was all excited to watch your new video but it won't load on my iPhone 
",,-1
"@mathewhulbert It's an iPhone app, so you need an iPhone. If you've got one, it's free ; if not, it's pretty expensive 
",,-1
"@eminem http://twitpic.com/4j585 - cool... but I don't have iPhone 
",,-1
"You know what sucks about these &quot;Shoot 5 iPhones&quot; games? They don't give you the iPhones you hit. 
",,-1
"How come I can't view .gif files on my iPhone?  
",,-1
"@ingridgarces I have an iphone.    i can't seeem to figure this thing out  
",,-1
"@nikicheong Yeah, I suggested the iPhone to him. He's just not into Apple. And with the terrible price plans here? Not a chance 
",,-1
"@simpletaskapp meh. I just woke up. I need the iPhone app to see the true beauty of the desktop app 
",,-1
"I dont know how to listen to loveline on my iphone.  just got home from work
",,-1
"@rotub @daniel__walters I can't wait until I get an iPhone. Only 10 more months on my current plan  Twittering by MobileWeb sucks!
",,-1
"iphone still not working... won't be able to twitter on the go today 
",,-1
"@brendon_martin thanks for the follow... I'm using twitter on my android phone, not bad, but it's not an iphone. 
",,-1
"just got the Iphone Developers standard thing... waiting to use it and try out Iphone OS 3 at the same time -_- it says it may take 24hrs 
",,-1
"@sexisfuncoochie hey coochie...that site does not appear to iphone 
",,-1
"@Eminem It is a great pity i don't have iPhone. I want it now 
",,-1
"Anybody who lives in Atl and has an iPhone...don't you love looking at the weather for the wk? Nothing but t storms and rain 
",,-1
"why is pandemonium for the iphone/ipod only available in the US store?  i loved that game 12 years agoï¿½
",,-1
"Even iPhone doesn't like going south of Thames 
",,-1
"Why are there no free wifi scanners for iPhone? I knew of one, but it refuses to start on 3.0 beta. 
",,-1
"desperately wants an iPhone... 
",,-1
"... some problems appear when trying to connect my iphone with Ubuntu  
",,-1
"@TracyDempsey iCame, iSaw... iLostmyfreakingiphone...   
",,-1
"Hey @robluketic your iPhone's frozen   (robluketic live &gt; http://ustre.am/2w5v)
",,-1
"Just found out the Skype iphone app is finally here, works well but cant open url's from a chat window 
",,-1
"@tramane I'm rockin the touch pro LOL  i still want the iphone but baseband 2.30 is impossible to crack, not even the dev team can do it! 
",,-1
"My iPhone battery died this AM. 
",,-1
"Getting a new phone tommorow, sadly not the iPhone 
",,-1
"Want to boot into osx and delve into #iPhone dev, but itchy eyes are making it hard to look at any screen. That means no #myst either 
",,-1
"Wondering what i'm doing to do about my iphone . . . . ? 
",,-1
"@d4bl3k : hehehhee I am using BB sir, not iPhone... 
",,-1
"@tiffanymlowe text like it does for iPhones though  lame haha oh well
",,-1
"is loving the new Twitteriffic iphone app. I just paid for and was getting used to tweetie, but now it's back to Twitterific... $3 gone 
",,-1
"Dangit!!! Another iPhone bites the dust 
",,-1
"Do I really want to pay $20 for the tiny little switch on top of my iPhone? Mine is dying.  It's probably worth $5 max + s/h! #fb
",,-1
"bringing backk the razor phone, iphone is doneskiezzz 
",,-1
"@rkref the YouTube link didn't work. And I can't use flash player. iPhone. 
",,-1
"Aghhhh trying to stay up. Tweeting frm my shattered iPhone  
",,-1
"Doesn't look like I'll be getting lucky with an iPhone.  God hates Foxxy.
",,-1
"@DXPetti awww doesn't work on iPhone yet hurry up YouTube 
",,-1
"Why do all the twitter apps for blackberry suck? I want my iphone back 
",,-1
"doesn't have a be-all, end-all, all-in-all, all-purpose iPhone with a headseat and can't talk to @davidstarlingm while she works.  
",,-1
"@Mazy's iPhone just died.  http://twitpic.com/4wmv6
",,-1
"Darn, my earphone cable snapped. Can't listen to music on my #iPhone while walking 
",,-1
"Am liking new twitterific iPhone app. Very sleek. &amp; I bought Twitterfon 
",,-1
"Hubby tried to fix my iPhone as it froze and zapped ALL my contacts. Everything. Gone.   Text me so I have your number. U know who u are..
",,-1
"@charliestyr charlie thnx 4 the pics, did u take them? That's a shame we can't use our iPhone in our car 
",,-1
"Just got Twitterific 2.0 for my iPhone. I regret having just bought Tweetie for the iPhone 3 days ago. 
",,-1
"Car to jack up this morning and Dad's iphone problems mull over. Seller came back to me re turbo sim trying to get off the hook. 
",,-1
"Hmm... #iPhone forgot how to vibrate. &quot;Reset all&quot; didn't help. Now: complete FW-Restore w/out restore from backup, I guess... 
",,-1
"@RobertKazinsky hey, I know u.ve given this b4 but I can't fir d the link now  how can I get u on my iPhone?xx
",,-1
"@wendy_fred6 It's REALLY cool! No, I'm on a PC now, I don't have a Mac  well I do but it's ooooooooold  I do have an iphone tho 
",,-1
"@nsxdavid geoDefense doesn't support iPhone 3.0b5 
",,-1
"iPhone beta has expired again. 
",,-1
"DAMM I got a dead pixel on my iPhone screen 
",,-1
"Cupcake update for g1 arrived yesterday, not as good as hype insisted it would be...... wish I had go the iphone 
",,-1
"@tomeglenn my iphone game ideas are waiting me to code. There's not much leisure time in my life  How long have u been developed on it?
",,-1
"I want an iphone! 
",,-1
"Rubbish! iTunes store isn't workingï¿½ stupid iPhone Beta 
",,-1
"I am sick of trying to be a hackergod and trying to get roms onto my iphone. Fail 
",,-1
"dreaming of the iPhone... 
",,-1
"@changroy you got iPhone? thats cool! i envy! 
",,-1
"My iPhone is starting to fuck up 
",,-1
"Talk crap and think your still my friend? News flash your not. Broke my iPhone screen last night  my life is hell.
",,-1
"Just bought diner and wedding dash iPhone games. Boy am I weak 
",,-1
"Forgot to say Happy Birthday to his Dad (too bust eating cake) so happy b day to him, he's getting his iPhone next week now 
",,-1
"I basically cry everytime i see an iphone add on tv 
",,-1
"The washing machine has finally died. New one will be here Tuesday. Need new tires on the car. Guess the Iphone will have to wait 
",,-1
"@Pupitmiser I told my friend android blows iPhones out of the water... he got mad  you got me in trouble. oh, songbird = cool
",,-1
"poor poor iphone... sorry I dropped you   http://tinyurl.com/oxubq5
",,-1
"dammit!! at&amp;t sux! i couldn't use the nin access iphone app, or tweet. and i had full signal. kept getting &quot;no internet connection&quot; error 
",,-1
"@snazzyiphoneguy used.. 
",,-1
"tried to upload 130 pics thru iPhone flickit app. Epic fail... 
",,-1
"is thinking that apparently Walmart thinks that everyone has an iPhone...since that's the only cases they have!!!!  
",,-1
"@LolaAM What ????Im gonna cuss that loser out !!!! I was sooo gonna get one  Ah well I like my BB, Im used to it but the iphone is cool
",,-1
"I wish I can copy and paste on the iPhone/itouch 
",,-1
"@michaelharries check out iPhone app the extraordinaries and micro volunteering #cua09 can't here cause no wifi 
",,-1
"um I still fly like my 2g iPhone but I hate looking at the cracked screen! 
",,-1
"@cooliphoneapps1 Not yet.  But... June! Soon!!! 
",,-1
"@NickCannon Iphone is the best phone had all of them also! Sorry 
",,-1
"@iphoneincanada &amp; @allthingsconnor sorry for your loss tonight guys 
",,-1
"I broke our Internet some how.. all I got is my iPhone to connect me to the outside world 
",,-1
"@adamrebel thanks! Lol my google phone is waaack I wish I had an iphone 
",,-1
"@zodttd your not going to abandon us iPhoners for the G1 are you 
",,-1
"I thought my phone was broken but it turns out the sim was in backwards. Bummer - I was hoping for an excuse to go out an get an iPhone 
",,-1
"@sophiamiles im so so cold  iphone is so good!
",,-1
"@tysiphonehelp sucks i cant download tytube since i got my iphone taken away 
",,-1
"contemplates crackberry or iphone?  Either one likely will push me over the OCD edge   I've been resisting so far with a low-tech razr.
",,-1
"@ajaedandridge iPhones been like this for bout two weeks now. I'm just admitting it to myself... 
",,-1
"@ChuckSmith the desktop #Tweetie works nicely. I was talking about the iPhone App... Twittelator Pro needs iPhone 2.2.1 and I'm on 2.2 
",,-1
"@KingQuagmire can't watch your vids on my iPhone  Doesnt like flash player or something
",,-1
"Internet #fail at the office, plus I don't have my 3g dongle on me  thank god for iPhone 3g for keeping me 'connected'
",,-1
"Alive &amp; Kicking! My iPhone is back! Worst thing updating apps, reinstalling jailbroken apps and re-enter passwords, some missing contacts 
",,-1
"ok so this sucks i guess i have to have an iphone or an itouch to win tickets. soo sad 
",,-1
"restoring my iPhone to the latest software. Which means that it won't work in Qatar so back to my Nokia 
",,-1
"@shiben Dude the Metal Gear solid Touch for iPhone is just aim and shoot game. Not as good as I have hoped 
",,-1
"No iPhone headphones means very boring walk to work! 
",,-1
"@kingfuraday That's an app issue. Devs should make their apps save/restore state on exit/startup. iPhone doesn't allow apps run in bkgrnd 
",,-1
"i test url = i twat irl? iphone fail 
",,-1
"@tschoi In Korea, iPhone is not released  so it's impossible to use iPhone as cellphone. but u can buy &amp; use if only u want~
",,-1
"@tommcfly fave followers that is. We don't follow her face, haha. I hate iPhone predictive text 
",,-1
"Packin my shit up which means this computer also  BUT thats wat i got the iphone for  hahah IM GOING HOME BABY!!! NO MORE SCHOOL!!
",,-1
"Purchased apps on my iPhone aren't working 
",,-1
"I want an LG cookie or an iPhone 
",,-1
"I think something is draining my iPhone battery. Can't figure out what though 
",,-1
"Erasing iPhone before going to O2 store for repair. Phone part partially working, SIM okay so iPhone itself at fault 
",,-1
"iPhone stuck in headphones mode. It sucks. I can't find any solution 
",,-1
"see demo about Photoshop.com and iPhone, I don't have iPhone 
",,-1
"@iamseanyb haha yeah 'excuse me speak English?' I'm like 5 min walk from sacre coeur. Damn didn't bring amelie s/t on my iPhone though. 
",,-1
"Everyone Can Write a Little class being taught by @CathyZielske - now to just find time to watch the vid. Wish it worked on my iPhone 
",,-1
"@ADrunkReaper As long as i have enought for the new iPhone, i'm set. I wanna buy a new mac however! 
",,-1
"@ADrunkReaper I had an original iPhone unlocked and it was pretty pointless as i didn't have EDGE access etc on the go!  Contract FTW
",,-1
"Trying to do a GIS on iPhone, google not loading 
",,-1
"Is Google down for iPhone? No email, search or Reader 
",,-1
"Heading to Anglais for meeting up some fellow geeks. Battery's dead on my iphone. 
",,-1
"@shareski do u find geocaching works with the iPhone. I've tried twice with no luck. 
",,-1
"Missed soccer  boo. And iPhone won't charge...worrisome. But it's a beautiful day and tomorrow will be too.
",,-1
"#Tweetie just crashed on iPhone.  Won't run after reboot. Attempting to upload pic, saved draft, app crashed. Will attempt remedies later.
",,-1
"@mohalen I am on battle.net with my iPhone, yes.  Kilzar is without one. 
",,-1
"Got an iPhone today... not sure what to do with the iTouch now. 
",,-1
"I want the data plan. I want my iPhone to NOT be the loser of all iPhones without the 3G 
",,-1
"iPhone OS 3.0 Beta 5 is the buggiest version yet. Yuk. 
",,-1
"@iCoCo yeah the iphone is a sexy phone I'm not going to lie!!!! Hope you get it back I broke mine after four days 
",,-1
"@Damij I can't listen to blip on my iPhone!! 
",,-1
"@vissy i know it does  super cute!! get an iphone and we can be iphone buddies 
",,-1
"@zZeb Sorry, it's a Mac client... no iphone version yet! I forgot... 
",,-1
"@pandabuilt Great to have you here! But the web site appears blank from my iPhone. 
",,-1
"iPhone safari won't work in Glasgow?? Any ideas?? Or do I have to wait to return to London this eve to surf 
",,-1
"@snazzyiphoneguy I thought I was the only one who watched it LOL! I love PB! Well loved it I cried on the finale  great ending
",,-1
"About to Tweet more pics from Miranda's Sweet 16 party happening now!  Sorry about poor quality... iPhone takes bad pics in LOW LIGHT. 
",,-1
".@MayorOfLondon Would love to listen, but it doesn't work on an iPhone 
",,-1
"@snoofy looking at their iPhone plans, I can't see a $100 one with $550 of calls included  http://tinyurl.com/oxhaba
",,-1
".@MayorOfLondon Would love to listen to your phlog, but it doesn't work on an iPhone 
",,-1
"iPhone on her way to T-mobile repair center, hope she will be back soon ... Twitter on low level 
",,-1
"iPhone sync went bad and erased all the apps on it except for Tweetie. 
",,-1
"iPhone battery is at dead level  maybe 1 more tweet?
",,-1
"@tamaradix I don't have Windows or a Mac at home  So no iTunes. And none of the Linux alternatives are compatible with the iPhone...
",,-1
"I got twitter on my iphone edi. Yahoo!! I really should be doing my assignment. 
",,-1
"@druey @woosang yeah flickup even tweets out ur pic in ur fav Twitter app, it's what I use for 365. But my iPhone is rotating wrong ATM 
",,-1
" cant find my wall chager for my iphone so have to charge from computer might get some apps any 1 no any good 1s
",,-1
"Maita: here's a pic of the concert, sorry for the hazy quality, iPhone photos are like that    http://twitpic.com/5cs7v
",,-1
"Dropped my iPhone. Now the volume, mute and screenlock doesn't work  insurance claim me thinks...
",,-1
"whats to school to END AAAAAA and i wonder why when will i find my ture love and i wan my iphone get get fixed  and dose any one like pie?
",,-1
"@Jaxxienav Yeah I will probably get another one soon. gotta go and get another iphone today...they keep giving me duff models 
",,-1
"Got to love that #apple reject #iPhone apps over a month ago asking us to implement features that aren't launched yet  http://tr.im/lzIq
",,-1
"heading to the everglades this weekend for some fishing and the [formerly] awesome tide app on my iphone hasn't worked since last update 
",,-1
"my iphone has died!!! 
",,-1
"If you use twitterfon on the iPhone, don't get the update...it just fills it with ads 
",,-1
"Gravity in E71 makes me love E71 and stay with it until iphone 3.0. Still waiting for Nokia's app store. Too late 
",,-1
"Aww man, my internet isn't working in my apartment right now.  At least I have my iPhone. x_x
",,-1
"Figures can't see the flash on iPhone  Should be enabled in ver 3.0! @RebeccaChadwell &quot;You're an absolute idiot.&quot; http://bit.ly/1avzpz
",,-1
"Spent 1.5hr @carphone warehouse trying 2 replace my iphone, came out with no iphone &amp; a blocked switch card. Its just not meant to be 
",,-1
"oh no! i drop my iphone and i lose my new #sharepoint pow#ershell install scripts  this weeks task is go get them off backups!
",,-1
"The Apple iPhone is a peice of SHIT. My screen has been white for the past 7 hours. 
",,-1
"Why is it that every pic with my iphone is loaded up sideways....so frustrating I rotate it and it go back sideways help someone 
",,-1
"Just woke up, I think I drooled on my iphone when I was sleeping.. 
",,-1
"So, I'm just noticing that the new twitterific on iphone is *never* attaching photos when I take/select them.  Fail 
",,-1
"@evita101 Cool ... did you get the horse? Keep in touch on the iPhone purchase. I need to replace mine. It is about to be 2 years old. 
",,-1
"@dj_wonder they just need to sell a magnet or something to attach the iPhone to the laptop without this cable dangling. Too much to carry 
",,-1
"@pimpyouriphone  Yeah I did and I think that the last scene was ok but the rest of 2 final episodes was very poor 
",,-1
"BANANA BREAD!!!!!! iPhone 3.0 is sick. but i really gotta switch providers 
",,-1
"oh dear god... i can not wait until the new apple iphone 3.0 to be released. i'm tired of going to the web to look @ pic msgs to my phone 
",,-1
"No longer Marvin. Feeling very full &amp; iPhone needs charging 
",,-1
"For Steve's sake, can we get some fracking flash on the iPhone &amp; iPod Touch? I would &lt;3 2 see it in 3.0 but am realistic. 
",,-1
"ahhhhh mamas still sleeping thank god i have my iphone to tweet to you all from under the covered cage 
",,-1
"Got a new iPhone.  It has the vibration switch but none of my music or videos.  
",,-1
"I really want a iPhone or iTouch 
",,-1
"@aegies since chuf money is a bad iPhone owner, yes you can play your music in the BG of Peggle but popcap did not include peggle music 
",,-1
"Trying 'Static' iPhone app. Too much spammy/categorized feeds, missing friends updates, many rough edges. 
",,-1
"@casttro cant iphone not compatible 
",,-1
"@appiphany thanks, ive already spent ï¿½25 on it tho  oh well, wish me luck for an #iphone! xx
",,-1
"Updated twitterfon on my iPhone and I keep getting cache db errors. 
",,-1
"@Bones_Fans I haven't put the iPhone down quite yet, but soon. I'm bummed, no Bones episode (repeats) recorded 
",,-1
"@angelacatherine has kidnapped le iphone and is updating twitter. 
",,-1
"@markdavidson That's the reason I'm still with Verizon, unfortunately.... or else I'd have the iPhone!  
",,-1
"@Phonedog_Noah Dogfight: iPhone vs Palm Pre!!! (i have verizon  so it makes no difference...but it would still be cool)
",,-1
"The iPhone won't let me turn off all keyboards but Emoji. When I do that, the US English keyboard pops up and the Emoji turns off... 
",,-1
"In the #UK #iPhone + SDK TCO ~ 425GBP (~645USD). Cheapest #Android device TCO ~ 440 GBP (~670USD)   (TCO = Total Cost of Ownership)
",,-1
"@shihadchick I KNOW, RIGHT? In a just world, I would have an iPhone GUILT FREE. Now I have to wait for tattoo, before I can justify it 
",,-1
"So far, I think I'm liking Twitterfon Pro. Hmmm. Damn, too many Twitter apps on my iPhone again 
",,-1
"iPhone app idea - NHS self-diagnosis tool. Ie. What on earth are these stomach cramps? 
",,-1
"yep, my iPhone is well and truly broken  Hoping Apple release a new one at WWDC!
",,-1
"but must wait for train to get home. btw I am the worst typer on the iPhone keyboard 
",,-1
"damnit, I left my portable HD at home - only have my iPhone for tunes today 
",,-1
"@twistingmymelon Morning! left iphone at home  no FB or radio for me today ((((
",,-1
"Testing #Sugarsync, a #Dropbox alternative. No Linux, but Mac &amp; PC, Iphone app, Blackberry.. but also no Paypal  http://www.sugarsync.com/
",,-1
"wishes he had his iphone so he could twitter more..   som much going on in this mind..
",,-1
"@minburke I'm now just trying to get Twitterfon to install on my iPhone... Jailbreaking has made it act up 
",,-1
"iphone emits no sound   found some solutions on the web, we'll see in an hour wether i should really worry...
",,-1
"Really frustraring that Amazon doesn't let you buy kindle Content On iphone app if outside the US 
",,-1
"@jessicastrust Battery went flat - iphone not me lol! Bit distracted by having to revise 
",,-1
"@papadimitriou it seems twitter and iphone has been troublesome for you.. goodluck 
",,-1
"@glyn_e I'd get a ipod touch or iphone if they had 3.2mp camera's as that's one of the main features I used on my k800i. n95 don't cut it 
",,-1
"Still no iPhone to me.. 
",,-1
"At mcd's with iPhone but free wifi is giving me the wrong landing page so no link for the McDonalds free login  3G will have to suffice
",,-1
"iPhone is partially broken.  There's a gap between the front &amp; back case on upper left side, &amp; the silence on/off slider doesn't work.
",,-1
"iPhone down  - won't start up; needs &quot;restore&quot;. Service call into Apple.
",,-1
"iPhone has just lost 3/4 of my apps 
",,-1
"Damn, I just snagged my new iPhone headphones on a door handle and the wire snapped. 
",,-1
"#iPhone developers please note. STOP making great games. It's costing me  a small fortune 
",,-1
"Lots of things I wanna do today. Most importantly: post on the blog. I just gotta get my computer to function. My iPhone won't blog 
",,-1
"#iPhone developers please note. STOP making great games. It's costing me  a small fortune  http://ow.ly/7yOA
",,-1
"I got the pac-man app for my iPhone.  Yeah, I still suck at that game.    I wonder if there is a centipede app.
",,-1
"me and nick have the same phone. what what. sorry, joe. i broke my iphone, brutally &lt;3  R.I.P LAWFOUNDAH.
",,-1
"At a diff. office today. Can't access email here  Times like this I wish I had an iPhone
",,-1
"Gah, 2 hours until I can fart about with new iPhone freely 
",,-1
"@cocolucia for some reason your message did not show up on my iPhone feed Sat &amp; now I'm home  Sorry to miss you...
",,-1
"@russellprue I can't find the iphone listed as a supported phone 
",,-1
"@timejustine No orange phone, since swapping to the iPhone 
",,-1
"UPSET BECAUSE MY iPHONE IS BROKEN AND I CAN'T EVEN TEXT MY BABY TO TELL HIM TO HAVE A GREAT DAY AT WORK 
",,-1
"Great.. my iPhone is making e-mail sounds but gmail doesn't load. much fail in the last few days 
",,-1
"@trendscaping I heard Prune was great. So glad you liked it.  My pork bun (IPhone) photo is blurry 
",,-1
"Just wanted all to know that I lost my iPhone in DC so no twitter or text  Praying someone turns it in... I know.. off to fly home..
",,-1
"It's 10:55... Still no computer... My iPhone battery is going to die. 
",,-1
"got his iphone stolen in Madrid's airport 
",,-1
"@zydah I only have a twitter client on my iPhone now 
",,-1
"Don't think iPhone will last the day, seems to have the superbatterywaste eveninstandby bug again 
",,-1
"@CatBickmore Unfortunately Miss Bickmore - me doesnt have iPhone  So couldn't tell thee.. Isn't settings at the tim next to FIND PEOPLE?
",,-1
"@TheGadgetShow update on the free falling iphone, the home button is not scarily stiff 
",,-1
"iPhone isn't giving me a data connection 
",,-1
" boooo! My iPhone is dying!
",,-1
"I want my iPhone now 
",,-1
"Depressed Finally got an iPhone and there is an new one on the horizon this always happens to me. 
",,-1
"Useful iPhone app in case of an acccident: http://tinyurl.com/d9yagz - Unfortunately US only 
",,-1
"Useful iPhone app in case of an accident. http://tinyurl.com/d9yagz - unfortunately US only 
",,-1
"@FionaHandscomb I had a dream that Amy got me an iphone... I was sad when I woke up 
",,-1
"Found owner of the iPhone.    lol.
",,-1
"@Benjo321 Yep companies are starting to catch on how popular the iPhone is and the prices are going up and up 
",,-1
"@ILuvMyiPhone88 no it's fine i dont live there anymore but i only moved 3 minutes away  EKKKKKKKh hehe
",,-1
"... on the road again ... (my stupid iPhone changed always my capitals  )
",,-1
"@natalidelconte the video isn't working on the iPhone 
",,-1
"@addisonkowalski - I Want To Particpate!!!  My iPhone won't let me 
",,-1
"@Funzafunza Tried Nambu for iPhone http://tr.im/nambu4iphone as an alternative? Also free. Personally haven't tried either. Got no iPhone 
",,-1
"@letmesign I know  lol. Ahhh, poor you! Have you seen any of the rumours about the new iPhone? It's gunna be awesome if half are true1
",,-1
"iphone 3.0 beta 5?simulator performance? 2.2.1 ???, UITableView?cells?2.2.1?????????, 3.0 beta 5????????cell?, ?????????? 
",,-1
"@badashley I just saw the tweet advising against iPhone update on Twitter. Yep, annoyingly I already  updated and now have advert hell 
",,-1
"FINALLY got around to getting a cool protective cover for my 3G iPhone ... been dropped so many times already 
",,-1
"hmmm FINALLY got around to getting a cool protective cover for my 3G iPhone ... been dropped so many times already 
",,-1
"@FrazJ Yup, longgg  Can't you hear back Scott's show on your iPhone? In Safari go to iPlayer or can you only do that over WiFi?
",,-1
"@zakidaud  why now only you tell me, bini sakit, waiting me to go back company her. Then I got 1 iPhone, 1 PowerBook &amp; 1 MBP to do 
",,-1
"@joedickinson hi joe, I'm not sure fella. If it's a 3g iPhone on bootloader 02.30+, your only option now is a turbo sim, which is flakey 
",,-1
"whats the best tweeting  FREE app for iphone? my qtweeter demo is over 
",,-1
"Have to call T-Mobile when I gat home. iPhone is not finding any provider in the UK 
",,-1
"Control your DSLR from an iPhone http://tinyurl.com/or968e sadly Canon only at the moment 
",,-1
"Which audio filetype do I have to record to embed it in HTML for Safari Mobile? CAF, MA4, AIFF and AAC didn't work  #iphone #iphonedev
",,-1
"Doing nothing in math so I'm listening to my iPod and trying to find a game to play on my iPhone... very unsuccessful so far 
",,-1
"According to my iPhone twitted ap I've made the max refresh requests I can in 1 hour...it sucks 
",,-1
"Hmm looks like the iphone is out of action for a while  Call me on work phone if you need me 07818 034392
",,-1
"so I woke up to a terrible start  my Iphone is off! I guess somebody  found out it wasn't supposed to be on! It was fun while it lasted!
",,-1
"I can't respond to any facebooks, emails, or texts other than Twitter text. Call me if you need me. I need a new iPhone 
",,-1
"@stormwarning oh interesting!  Too bad I don't have an iphone. 
",,-1
"@BlackPlastic granted. It's bad enough my iPhone has been banned from my wedding day 
",,-1
"@coriander4884 @dianeivery I love my iPhone... Don't judge me... LOL!!! But I do miss T-Mobile though 
",,-1
"I lost my iphone!! Boooooooo 
",,-1
"Hmm... Lastest update to my twitterfon iPhone app has enabled adverts! 
",,-1
"When I use the app CameraBag my iPhone always crashes  Anyone any idea why?
",,-1
"I'm sad about the new iPhone. I donwanna feel like i have the second rate version with a whole yr remaining of my current iPhone contract 
",,-1
"The bummer is that Apple wants to charge me $199 to replace the screen and backlight  wonder if I should just wait for the new one #iphone
",,-1
"My iPhone just stopped functioning because I put off upgrading it to the latest 3.0 Beta version 
",,-1
"Reading about Blue Coat's sustainability approach. Appear to be hitting all 3 pillars. iPhone app can't reduce link.  Will tweet later.
",,-1
"@adamyeager yea, especially since I have to upgrade my SDK to upgrade the iPhone   It takes FOREVER to download.
",,-1
"@evanhindra what's annoying is that it doesn't distinguish between tweetie for mac and tweetie for iphone 
",,-1
"Lost in tweeterrific by iPhone restore function 
",,-1
"I've dropped my phone at least 8 times in the last 2 weeks. And not once has it fallen on something soft  #iPhone
",,-1
"@nancybaym Thanks, but it doesn't work for my iPhone 
",,-1
"@hollisthomases thanks for the tip! although it's iPhone only 
",,-1
"Stupid iPhone...I set my alarm last night, and when I went to turn it off it freakin' froze &amp; is stiiiiiiiiiill frozen! 
",,-1
"Can anybody make Friendeed work in Nambu on the iPhone?  Not me 
",,-1
"I wish there was a BBC streaming service on the iPhone. 6Music - Lamacq roundtable tonight is about Ash's &quot;A-Z collection&quot; &amp; I'm driving 
",,-1
"@Schofe Phil that link won't play if it's loaded from the iPhone 
",,-1
"@lekogm I miss verizon too   if only they had the iphone.
",,-1
"@timfernando says test tinyurl.com/okoxqq on mobiles (uses iui js/css to look like iPhone). Colleges broken  #oew0509
",,-1
"@AmyLSwindler You got me! I was hiding on my iPhone cause my BB died again and I wasn't shellin out the $$ for a phone that can't take me 
",,-1
"@trent_reznor why can i stream albums from the iPhone app but not online? I can't find Pretty Hate Machine on lala, spotify, etc... 
",,-1
"someone took a bite of my apple - iphone finally crashed and is going through a full restore.  lost some pics of the kid ((
",,-1
"Sorry about that iPhone mistweet. Should've checked the link first. 
",,-1
"@ktmaillis jealous of your iphone  i want
",,-1
"@ktmaillis jealous of your new iphone  i want
",,-1
"@streeterstevens you broke the internet again?!..... i broke my iphone  what a sad, sad, day.
",,-1
"Fuck broke my 3G iPhone 
",,-1
"@chatterboxreb my iPhone is tainted now 
",,-1
"My iPhone has been acting up and now I have to restore everything.  This sucks.
",,-1
"Is it just me, or are the controls for Bloons on iPhone/iTouch a bit broken?  
",,-1
"@Tableteer i'm sure it will happen eventually. they will iPhone-ize the tablet PC.. something I think MS should have done ages ago. 
",,-1
"Crap! iPhone (OS 3) needs update but won't restore  Hope this won't make having to go back to the t-mob store
",,-1
"got a new phone today...still not an iphone  how will I fit in?
",,-1
"@dmnieuwl My scanR subscription is now only a &quot;trial&quot;   Rumors of a new iPhone this summer, so i'll have to wait to see what that is like.
",,-1
"@miyoung007 Can't see any of your posts on an iPhone. 
",,-1
"@Mkenn076 it's not showing on the iPhone. 
",,-1
"@tcfodor Hmm... That would be nice if my iphone is working. I broke my iphone and can't repair it till I go back to Shanghai 
",,-1
"Can't watch Apple's iPhone 3 presentation on iPhone  http://bit.ly/AY4Eu
",,-1
"Just came up with a clever iPhone app. Now if I only knew how to write apps, I'd be rich!!  
",,-1
"Still trying to catch up iphone dev classes 
",,-1
"Which iPhone Twitter client supports groups like Nambu for OS X does? Is there any? TwitterFon Pro, Tweetie, Twitterific don't.  ?
",,-1
"Its not that we don't have an iPhone app, its that Apple won't let us have an iPhone app. (via @TFLN) I second that 
",,-1
"Ex iPhone dev sale (Sydney)   April 2009 iMac 20&quot; 2GB/320GB/2.66GHz + extras. $2k ONO. dm me if interested.
",,-1
"My wifi on iPhone stopped working 
",,-1
"#optus 3G has crashed and I cant do anything on my #iPhone... I feel like an arm has been cut off 
",,-1
"@Troiboi #optus 3G has crashed and I cant do anything on my #iPhone... I feel like an arm has been cut off 
",,-1
"thats the other thing that sucks ass...I can't put MY music on my iphone until I can switch it over to me!! 
",,-1
"thats the other thing that sucks ass...I can't put MY music on my iphone until I can switch it over to me!!  http://bit.ly/6B5Qv
",,-1
"@alfgoetz That's a great suggestion! Unfortunately, I've found that it's a bit buggy. Pinch zooming in js repeatedly locked up my iPhone 
",,-1
"I split the back of my iPhone. I dropped it. 
",,-1
"@vmrob Hey. I might need some help.....  My iPhone is a shiny paperweight now..... 
",,-1
"Free iPhone for students?! Why don't I get such things?! 
",,-1
"my phone just went to cell phone heaven  no more metro no more iPhone and now no more lx. lol I waste alot of money replacing phones
",,-1
"Happy to see more mass market titles available for iphone - shame can't seem to get in Australia though    http://TwitPWR.com/gaU/
",,-1
"never will the backing up of the iphone take so long  
",,-1
"Sigh... also shame that what is available is NOT compatible with my iphone 
",,-1
"mannnn..... @alllyy_ got an iphone!!! im jealous.... 
",,-1
"mannnn..... @alllyy_ got an iphone!!! im jealous....  http://bit.ly/NgnaR
",,-1
"what am i gonna do when my iphone is full! 
",,-1
"@Vzzzbx I'm glad/sad that it's not just me/my iPhone  #badoptus
",,-1
"I'm torn, do I get an extended warranty for my iPhone when mine runs out, or jailbreak? I've already got problems with battery &amp; earpiece 
",,-1
"i dont have my iphone until maybe next week! 
",,-1
"@andymakesurandy don't worry iPhone users are just as privileged  wish i were heading to the pool 
",,-1
"Why am I limited to only being able to sync with 1 MS Exchange account on iPhone?  ... same goes for Outlook. Why can't I have more? Lame.
",,-1
"Why am I limited to only being able to sync with 1 MS Exchange account on iPhone?  ... same goes for Outlook. Why... http://bit.ly/etB8H
",,-1
